radius,curvature,thickness,coating_type,z_offset,xy_offset_x,xy_offset_y,mass,mean_deflection_deg,hit_ratio,wake_intrusion_ratio
0.718874219418135,1.6186647922432857,1.689981257387828,specular,-0.19336310339159338,0.0009963067765215716,-0.004415867907721069,7408.006300598612,164.557435249159,0.004,0.074
0.7365790940487236,1.9410263211305931,2.0611506063149356,diffuse,-0.11124508299925771,0.028475252791974992,-0.021769947704845884,9485.541751020572,147.9859618145924,0.0,0.194
0.8767817033679501,1.9551992472654547,2.6397507279824515,specular,-0.18744065092487255,-0.015362845174800965,0.046129691304336404,17213.116653261444,164.63867351893927,0.0,0.104
0.583603852836058,2.8648158926012925,2.3508941567362003,diffuse,-0.10785263857707776,0.014631007399861368,0.00792459390239747,6791.770684509719,162.93812910684278,0.0,0.115
0.9080427373382418,2.666499095265248,1.5021624300334324,specular,-0.16523775821720166,0.04541024027957022,0.04929249785679565,10506.138243597015,172.9220290657782,0.002,0.05
0.34178792869530544,2.144886388554034,2.6305899013991505,specular,-0.15984447482808548,-0.04838264761616723,0.04913676795371444,2606.635020724698,137.9184520963756,0.0,0.344
0.837716719819465,1.8982687623316046,1.9242776547423774,specular,-0.1578367076861571,-0.0034035395234670585,-0.036992557991788626,11454.489557486404,162.64316127347288,0.0,0.101
0.8283374016663712,2.85889618543158,2.3563357107819085,specular,-0.14170381705728674,-0.036730882408898116,-0.030723571897448176,13714.03788021201,172.34618313593592,0.002,0.053
0.9160758222820067,1.9780056354386841,1.8847320786821753,specular,-0.18955244299768753,-0.01647078282629806,0.026680997633109535,13416.094276956881,161.83186445796588,0.002,0.126
0.5660700816020405,2.875385074976293,2.46828237077268,specular,-0.1789087011325193,0.0299819974489398,0.01574795558609407,6708.862358576322,169.11556578635137,0.001,0.079
0.6970148879948098,2.0736903887930964,2.6183922180763295,specular,-0.1116075759310846,-0.022304041226274066,-0.011975027599667488,10790.273369088323,160.1408485347848,0.0,0.131
0.8226129502169859,2.4517822018479998,1.7349213340388963,diffuse,-0.1283585730293889,0.02757168652090118,-0.04689318663955997,9958.28402454091,165.26012047190744,0.0,0.094
0.3875406203221262,2.452573698809819,2.3604988712927484,specular,-0.18474296590707,0.013775866853475607,-0.011926366275189462,3007.1278591646615,155.1439099393986,0.0,0.186
0.5406746672501468,2.9009007747185325,2.1004219735179595,diffuse,-0.15643078423203213,-0.027986705599058095,-0.038882845686757976,5208.254924048773,164.00232169211114,0.0,0.108
0.6153267190997604,2.505540337393728,2.1016585216344525,specular,-0.11333684415425267,0.004309372231026121,0.03184689063674913,6749.744556918817,165.25998260071668,0.0,0.095
0.6141703655762163,1.8752276939225938,2.250316548178226,diffuse,-0.10779699373762662,-0.0133586012873722,-0.01198848303621658,7200.040934445391,144.9791612662237,0.004,0.224
0.796854118475484,1.7691962465931326,2.0849044739542597,diffuse,-0.10520480440904961,-0.04044988219988637,-0.016234481034588424,11229.422994646802,156.64035777995332,0.001,0.152
0.30540042394976974,2.993604237665207,2.1644569352946097,diffuse,-0.1177430590835665,0.03397085281189373,-0.03855636909516679,1712.386744909917,159.39884189092928,0.0,0.147
0.9566113884865886,2.400200357685832,2.688202256773639,specular,-0.11612851648336488,-0.02646106406560832,-0.04417771494721774,20866.358850459466,170.28214521007223,0.0,0.062
0.4244233722482394,2.5977875781823214,2.486360816971849,diffuse,-0.10283877537979501,0.028103689725825193,-0.022240338275162776,3799.0619310804705,152.75150456692077,0.0,0.192
0.5043770978196273,2.328724366598846,2.4365559351466635,diffuse,-0.12612192783814802,0.02728645139132381,0.009411305156554403,5257.759774404556,148.27738827644532,0.0,0.218
0.6090391402256528,2.167582692922143,2.1593594273630465,diffuse,-0.11478202938026293,-0.03778631210485239,-0.04170377787371809,6794.053795664495,148.88246173522495,0.0,0.22
0.48197997444548707,1.7735039340541354,2.4669272320628948,specular,-0.11620660154917059,-0.01962731172656893,-0.044806128619655744,4861.026231013948,148.40529184722652,0.002,0.189
0.849320586530681,2.626838324752391,2.4586996535122854,specular,-0.13205264298439562,-0.007893106530664974,-0.03096703637916001,15043.968620445554,169.7177946015338,0.001,0.067
0.8036267552552672,1.5546923230485434,2.930820322007482,specular,-0.15798744353739844,0.03449286029925992,-0.03040955922773593,16055.047905656511,166.57445461790354,0.003,0.049
0.9573100923066329,1.602220204972269,2.912701981744218,diffuse,-0.1810571133646355,0.02319548306885491,-0.045262526639034885,22642.00922470352,161.79489592983617,0.004,0.096
0.8917209622152007,1.7738818011344324,2.1429121659685384,diffuse,-0.11912587819379555,-0.03119610688456801,0.016360549501020755,14453.597595083927,161.13048685298457,0.0,0.113
0.43439080131134644,2.399992488444039,1.5034705776201136,diffuse,-0.10438831213485023,0.005382257418783308,-0.014434234699182348,2406.411034988361,147.16106591285867,0.0,0.229
0.6987682973469321,1.8844755258496382,2.707368209404937,diffuse,-0.16235325637284045,-0.021927890382757043,-0.03680266691073069,11213.142674141125,153.0062920501394,0.002,0.176
0.909840088124888,2.9605001193587728,1.764023680216651,diffuse,-0.11440473749033746,-0.016626457845437217,-0.011419294816143108,12386.48793750961,170.73458070438215,0.001,0.057
0.692095604571737,2.890551014500832,2.3934285224930116,diffuse,-0.1856240442043059,-0.03378894610584039,0.009758453019328192,9724.47762167385,166.99778214591595,0.0,0.083
0.6932249107849867,2.3487885824873156,2.314356071864703,specular,-0.11295030702736898,0.020241644638260697,-0.048283365744186235,9433.918834212596,165.14847011876074,0.0,0.1
0.7901993042546643,2.9465245129237703,1.868440443186428,specular,-0.18248528044162737,0.0016155342643052947,0.04869467312478261,9896.148006956975,171.75005093334877,0.001,0.068
0.8064447915598414,1.9715077210978484,2.2256268704416584,specular,-0.19739774041948802,-0.0030390047703000578,-0.045699262027634635,12277.650758224192,162.9986687635498,0.0,0.102
0.4941966175179978,2.3627393600324025,2.171289356141873,specular,-0.1066890035422079,0.043272100664336385,-0.007544769631567881,4498.118344575015,158.310631590641,0.0,0.162
0.3009703993634928,2.2526298279281964,2.693250021613556,diffuse,-0.1223685392656097,-0.04429129772996668,0.01899850554276812,2069.3687096254653,127.60973059869974,0.0,0.398
0.823943539456574,1.6850626897571765,1.6449887273625006,specular,-0.15654825396264593,-0.03283963729506405,-0.04754718139172057,9472.649510206076,164.8945753500807,0.003,0.075
0.8251304869350429,1.931210687402665,1.8505361472672879,diffuse,-0.14537734053931223,0.0382201318886599,-0.04085203549412804,10687.016430304764,157.63244280399107,0.0,0.14
0.4767921091979507,1.5737869193249057,2.119528984466757,specular,-0.14528727909169276,0.042311992725703254,-0.04652294621050386,4087.0609596959607,159.7558537016795,0.009,0.114
0.3062488881252602,2.002007603719131,2.488191865282114,specular,-0.12602783459700723,0.0088058219480193,0.003756154786023737,1979.459151435397,124.08313618623016,0.0,0.491
0.4816642387960913,2.9752096428905146,1.9966248261084636,diffuse,-0.11491870978353624,0.04605031652960005,-0.03644108248694056,3929.1527269790677,163.7184494480833,0.0,0.114
0.41200686513859686,2.7246053826434653,1.8491062832685095,specular,-0.14778647483952642,-0.03901701131766783,0.02211874626808738,2662.4681205774004,161.09029426855403,0.0,0.142
0.8984599540036653,2.532496695130879,2.713915484785828,diffuse,-0.19840499295340575,-0.01974397027179242,0.024961200057526306,18582.63963937885,169.24617834718495,0.002,0.074
0.8177705824258299,2.272092564280965,1.750008860759815,diffuse,-0.1151662704591281,0.024574012280443217,-0.02686057590650459,9926.973255403609,162.72827582365227,0.0,0.116
0.539658321758044,2.0559188832110613,2.1774393462027155,specular,-0.16507785177596812,0.036494296485729605,-0.04150963004646903,5378.949415020594,148.9485815029876,0.0,0.217
0.6726429957425102,2.725803541185363,2.9901605631585424,diffuse,-0.10230538569224991,-0.018361691064582943,-0.01431458658774381,11475.652657542938,165.83714164144183,0.0,0.103
0.5889574195332657,2.7251820758179646,2.268341923126161,diffuse,-0.19706299026445762,0.01367820521336012,-0.029538629452670485,6674.057605381378,161.62713771417992,0.001,0.128
0.7528422081486243,2.987855019116069,2.7753920182543625,diffuse,-0.12851927118745793,0.003248448605538204,-0.014958549186157702,13342.766673195869,169.87833738927736,0.002,0.073
0.5305883607576249,2.9298433142669804,2.0495412067495353,specular,-0.18956839308302442,0.001859533437666941,0.04187513836216847,4894.245260711437,168.584153388222,0.001,0.079
0.7288681607065357,2.426170389798748,2.6826070235938637,specular,-0.1333040192781778,-0.027100963545501535,-0.030793323066480673,12088.395282809339,166.10226216656048,0.0,0.093
0.45981062651532567,2.707941744388994,2.4858766083287724,diffuse,-0.15518872664441583,0.036896340282464773,-0.02590295242736328,4458.114436667252,158.48992285126596,0.0,0.153
0.663347190892092,2.7757511006271174,2.3528151448585897,diffuse,-0.17538127769032977,-4.693156815440552e-05,0.003792423709762349,8781.793741279314,162.88366025723252,0.002,0.121
0.41152990658878513,1.8487357535431355,2.105708296784938,specular,-0.12099153431047921,-0.015012608536272357,-0.003974613372970448,3024.925259075064,144.69599411395723,0.007,0.253
0.8289742775661915,2.5658229992768495,2.8953041317615895,diffuse,-0.19687257777438,-0.002015856294438248,0.021583185582140008,16876.793512349483,166.3030364607804,0.001,0.098
0.7005948761411399,2.4953070055534567,1.851263913663609,diffuse,-0.14928873686532346,0.022148523494419897,0.04110082910018413,7707.541751053892,163.09334898362835,0.003,0.122
0.6564621471450083,1.5231487136678434,1.7417122378372845,diffuse,-0.12433153667977319,0.013857727688859192,0.039819765499217535,6366.62716561029,155.78178203935374,0.004,0.141
0.7053202450018401,2.837014987077083,2.0585019755992957,diffuse,-0.195113871374885,0.017718500366151455,-0.02111774508483749,8686.35599903069,165.667587319779,0.001,0.092
0.7686417596459648,2.4141941053791394,2.843666701058269,diffuse,-0.19462434356311054,-0.009967836517838315,-0.03239421655042131,14250.833977538809,163.7347238781812,0.002,0.11
0.7541976078172596,2.8550327796956507,2.365830186748603,specular,-0.17949655327575215,-0.04556876539179066,-0.020984531325888324,11414.778980426989,171.6848627532674,0.002,0.062
0.537832012388445,2.6848910959940007,2.447221468420823,diffuse,-0.1048580718976961,-0.03763067745358815,0.04015074348709628,6004.546431679758,159.13057374339266,0.0,0.148
0.4660978902952055,1.767066650409857,2.821293582180014,diffuse,-0.1491134031316727,-0.01614585332091774,-0.015212998157715187,5198.956601543963,140.79041645091655,0.008,0.255
0.521407436576456,1.7194216781314466,2.0158485754061815,specular,-0.16754725596753609,-0.04714108045080284,-7.45159143676899e-05,4648.640750238489,154.50655184282488,0.004,0.154
0.32468445592204376,2.8825042520296176,2.576453247582894,specular,-0.13303252280990624,0.02953718816892291,0.025441229537459906,2303.874925357293,160.25998735116332,0.0,0.152
0.6284419875001996,2.457383637286144,2.427366576098208,diffuse,-0.1715062922029999,-0.04231750785074317,0.008177723507191162,8131.663363599233,159.53953742341477,0.003,0.148
0.645310993878792,2.0899196594027,2.5131445550058054,diffuse,-0.14370161020229494,-0.01698251609631135,-0.001056923258200483,8877.061623383679,149.9395355517295,0.0,0.202
0.7432693451059993,2.995615689091896,2.3025713211965533,diffuse,-0.10374383651396869,-0.035912767841218766,0.01785042077234289,10789.943507669208,167.8663362230876,0.002,0.083
0.6425183569255288,2.708208413815728,1.7347215050371525,specular,-0.16613585241897882,0.0025114047730731698,0.010289276388759226,6074.555151680011,168.01099405166806,0.001,0.087
0.9763522426563944,1.8955770073242126,2.184657619430693,diffuse,-0.10068660034174379,0.02836665582203339,-0.01864958088690679,17664.8550021895,161.8660218956703,0.0,0.11
0.7656428851102197,2.9115187483434894,2.2409650681620423,diffuse,-0.14698784166258247,-0.001107277077054103,0.03392654049664533,11142.976790541912,170.99865954060303,0.001,0.065
0.4858390686526365,2.7073418282865163,2.4433646466815526,specular,-0.1901006680297524,0.006826616684040845,-0.00736727402450519,4892.003890402867,163.79120151659868,0.0,0.113
0.5463114535233169,2.6136324607288044,2.238924069836669,specular,-0.16631676352211167,0.03297514349573599,-0.03844600385738073,5668.049227911423,164.00606411915916,0.0,0.108
0.5562625163376922,2.9417856033541154,2.12853902104128,diffuse,-0.10227890044240862,-0.01583480999873215,0.042241358522082634,5586.693495539667,164.14519860254293,0.0,0.114
0.3888143949880932,2.237450292572685,2.1794514690494506,diffuse,-0.15657534565803832,-0.046467732705074406,-0.030809398881084415,2794.7663808014527,136.02267447478,0.0,0.32
0.8607273420625998,2.578353687274749,2.347473787768082,diffuse,-0.15828681373245282,-0.0033173710363408535,0.031519928616024415,14751.819390582108,169.3587386909243,0.003,0.074
0.415331479286766,2.3092487954746206,1.656057078270508,diffuse,-0.14918778229865787,-0.000847153496619367,0.008180847686531836,2423.140720611475,146.30695744392406,0.0,0.24
0.9566594609716017,2.4149838529595486,1.65796412710054,specular,-0.16444104117377212,0.008376829890141282,0.01928951250266714,12870.739730450798,172.08696419917283,0.0,0.056
0.5238070735346564,2.465894768791815,1.7852341816656618,diffuse,-0.11390186722678805,0.0168849336304909,-0.03502802928536996,4154.81363548632,157.31231979960071,0.0,0.159
0.585532395715539,2.5976925266319526,2.8929604039583445,specular,-0.12457513374687938,-0.04067328145667881,-0.044448479576697335,8413.137422416727,165.27767544318453,0.0,0.103
0.7047994873845032,2.7189218148582506,1.8176619496640356,diffuse,-0.1409230601049663,-0.024464741916842992,-0.00102434231627304,7658.750326460311,165.82747326570976,0.001,0.096
0.8301925956277094,1.8308332160717278,1.9074164906862672,specular,-0.14557285054198946,-0.04775625523409646,0.025259262306147223,11151.07870703727,162.31587346585164,0.0,0.1
0.3128830491298519,2.9221067088805093,2.4578456612450004,specular,-0.13313446829017817,0.008729275288910376,0.03194684491339571,2040.94976628042,166.1046726393319,0.0,0.101
0.32158709966058574,2.453514185943315,2.056199351577035,specular,-0.18337123145170095,0.03871338709137816,-0.04798050495676193,1803.7489548622764,151.35310319424076,0.0,0.219
0.6643471189243816,1.5576421979978887,2.9145756198820925,diffuse,-0.10404308718495531,0.023851424610964872,-0.021847254434604613,10911.364817231059,153.44347804872228,0.004,0.149
0.3437669955063302,1.9590321729106095,2.030590415128115,diffuse,-0.191217825074215,0.011414775335469252,-0.0041093120394191315,2035.4682180627372,116.92210098685378,0.002,0.467
0.7440542102331276,1.9720589461079279,1.7519771741697427,specular,-0.11980360081971726,-0.04121716815534418,0.006294160594011458,8227.184513000913,159.43891870595485,0.0,0.134
0.7507610873586484,1.679910005089168,1.9410394442367964,specular,-0.15609081229519528,0.006976665919164925,0.0020465624737544957,9280.075446198267,160.5577909323417,0.002,0.107
0.332544137998901,2.1412623110722064,2.2172812423706025,specular,-0.12944566840888028,0.0014067594606755884,-0.010670389279409845,2079.854782062118,137.79286099709552,0.0,0.343
0.49781073046876245,2.167026179699378,1.9348695345478255,specular,-0.13750048900700618,0.039519205823485656,-0.03383467369403645,4067.184097494824,151.6830371669219,0.0,0.207
0.8493364126419474,1.9714418407943395,2.2705334283442076,diffuse,-0.13237523298647885,-0.011328315126950206,-0.0243618681176351,13893.159579109803,156.42689745319015,0.0,0.149
0.3237753557903149,1.7116640380268011,2.450757774492647,diffuse,-0.18918105833275467,0.003616615186916118,-0.03286951241004913,2179.2226514831636,155.47778740001527,0.015,0.18
0.5212321119477862,2.5745706703762408,2.7824606164828576,specular,-0.19393857246905538,0.014405699333145519,-0.04484817331937673,6412.169446052885,163.15377239978756,0.0,0.128
0.42646075513287673,2.7985037908729486,1.6499090377447516,diffuse,-0.10409664655282377,0.02358594708272123,0.027045579811787873,2545.257826241703,155.5454880095148,0.0,0.17
0.6137019345680041,2.238660890629395,1.787615482182238,specular,-0.11157542908860513,-0.019856985917002048,0.035322197929275864,5710.875978492493,159.1122909949133,0.0,0.152
0.6716773715974129,1.5791382150044244,1.7429937192817473,diffuse,-0.12283220714865625,0.04934525964864178,0.015389552402886864,6670.077712619173,154.94435446300542,0.005,0.133
0.33433424784581334,2.129095402076629,2.997256776983777,specular,-0.13561761844707668,-0.0009556406751407426,0.022811731780323433,2841.8380195226882,139.07379666421556,0.0,0.337
0.34871141077319323,2.9196023789574683,2.6100151479829092,specular,-0.1949345155080063,-0.004303467752342097,-0.037891385002100354,2692.0863285934765,165.54831215526698,0.0,0.112
0.3668890332960971,1.8324889963571587,2.279457799085459,diffuse,-0.12429533415089625,0.03294376844583348,-0.02160352966757653,2602.643318784601,132.37916659374136,0.004,0.331
0.7814271355891615,2.50477143320418,1.9621640344692306,specular,-0.13410851861748518,-0.027467658459335444,0.016571016144921694,10163.09358073597,167.71481629914135,0.001,0.08
0.7381470149824952,1.7573867150635558,2.9079964626982813,specular,-0.11313033095201379,-0.0038773497185140907,0.039947292094260886,13439.813631187002,161.47377371162057,0.006,0.113
0.5222678892849646,1.5253872088679252,2.4034594742230504,diffuse,-0.1914981831375335,-0.020808258964071916,-0.025055316191142665,5560.797627545899,157.9542907571355,0.004,0.131
0.8597584469320076,2.670276193220033,2.743546493733839,diffuse,-0.1332192857753549,0.04832856471103028,0.023570745061284717,17201.99685678617,166.4490618803268,0.002,0.089
0.3952725418539589,2.3130728521828505,1.6025798218706249,diffuse,-0.12903184171134793,-0.03468415009634717,-0.011723059140051763,2123.8634941237565,142.50111847203314,0.0,0.275
0.4714998424597284,2.719552192186951,2.1241672391796342,specular,-0.16451070683969526,0.026311707391751413,0.030743348388766564,4005.580344091788,161.11687782308553,0.0,0.125
0.9730308224458233,2.6253171259197927,2.289436435817671,specular,-0.1190076189056978,-0.02016032855949297,-0.03364156105485393,18386.345727989497,171.87221414961638,0.002,0.054
0.9716936900185644,2.6357381055318836,2.4965373092061416,specular,-0.12135894351934318,-0.02298139214879659,0.025090882646834622,19994.49605612213,173.59826363917966,0.002,0.04
0.8675613840074643,2.1278807455760704,2.310182433853364,specular,-0.11095492968018345,0.024404317183874508,-0.04652156451748088,14748.924073646185,165.60866957865215,0.0,0.102
0.7806324447678247,2.1447702801561506,2.090574690407503,diffuse,-0.19061211693269833,0.03689257530473389,0.02996437618745977,10806.188033306471,158.5340504223909,0.002,0.138
0.5578340307051339,1.5426442739888255,2.8203396535163665,diffuse,-0.13799575896012925,0.027958430711502225,-0.020608290355793125,7444.32046048401,155.6428599819202,0.005,0.159
0.31767092474908964,2.559627658374175,2.3183907382077398,diffuse,-0.1966282612999849,0.015742398321763468,0.02852027922623533,1984.5187409326145,147.7405180805557,0.0,0.242
0.5736620342988825,2.961427995392762,2.111194816464482,specular,-0.12234761027324816,-0.044297478142069774,-0.019556843658365543,5893.2405039935575,168.73259447335224,0.0,0.072
0.8978428349340568,2.584606996587977,2.505552720282597,specular,-0.14634891561939067,-0.02151689999045178,-0.037187864276876474,17132.384970217798,171.9246461495578,0.0,0.049
0.7499570807852518,1.8840389620776796,1.6400707960334127,specular,-0.14075120509513184,0.02122286533924142,0.01620782933870371,7824.3641055633625,158.93430556203504,0.0,0.139
0.43846561480962165,1.6548659008997593,2.792001914395154,diffuse,-0.1276122567617559,0.03769844850773972,-0.04135979208154387,4553.029146662318,147.46656480988827,0.006,0.225
0.6345034394778184,2.0869125882876247,2.751819109124132,specular,-0.14757909031418487,-0.04617481903007357,0.024611435566821965,9397.265135642981,156.82089954865785,0.0,0.173
0.6427591766984091,1.6131650133296638,1.6552390901001544,diffuse,-0.15488379384428708,-0.01625805496239973,0.013276066628810812,5800.5736114219635,150.43492302385098,0.001,0.172
0.991142129955559,2.3389816057355466,2.4926662996746387,specular,-0.12896203304417195,0.011329885875444,0.01575566982527593,20770.62920017526,171.29738403596696,0.0,0.057
0.6154759726522898,2.518529635232095,2.6528901130065115,diffuse,-0.1988560123451479,0.024575664852296758,-0.037075177774253704,8524.22892823139,162.53709742839592,0.0,0.119
0.5965722619433935,2.051521201324288,2.4638915420994154,diffuse,-0.15665361176030856,-0.04558456783241974,0.047685067500105024,7438.08842327487,145.38738570265548,0.0,0.232
0.33839378331147607,2.5871837459415703,1.7168979295513922,diffuse,-0.16645338173915658,0.007858763387194045,-0.022861970871543735,1667.642158323461,145.7798448893508,0.0,0.25
0.7349283493541392,2.0444091654610723,2.491012279581636,specular,-0.17360870962599367,0.0037681091396989178,0.04821892972862939,11412.46624186884,156.86109889571838,0.001,0.174
0.4933650183830427,1.8149244051670688,2.492825207555982,diffuse,-0.16774872192372622,-0.017928442307682736,-0.0125670703422388,5146.857810802056,139.57931363640105,0.002,0.272
0.8141586592138528,2.8864632853262604,2.0418295703810365,specular,-0.11218583956087928,-0.03483599192550853,0.016037397383764654,11480.246641899404,171.70756112992467,0.0,0.056
0.5076412085255072,1.6547324500052412,2.7481921636150597,diffuse,-0.10132744192521766,-0.04617832076098127,0.01646168501662823,6007.232936181974,151.1664273597741,0.003,0.177
0.3567046216848583,2.575843441278935,1.7340009206852212,specular,-0.10439007089051851,-0.0429854392468039,-0.030209440993145965,1871.4595011434883,155.91725026021504,0.0,0.181
0.33957725942750494,2.8920690963118263,2.2296293252294155,specular,-0.18685805864587895,-0.027300060575454244,0.001343714364844338,2180.8384859591733,160.55068195641448,0.0,0.145
0.3096404359385562,2.9968766242815796,1.7185152923803124,specular,-0.18604449130112496,-0.03918441279113724,-0.03944822659133295,1397.5983472731673,164.205230757718,0.0,0.121
0.6288700412938524,2.166234153448892,2.0913118244695763,specular,-0.10893257795514111,0.009904261255379118,-0.006407551428612934,7015.429128412535,157.31820862515616,0.0,0.165
0.915036667108704,1.7424756238580814,1.6958181794476268,specular,-0.17755386964050365,-0.01261096719068984,-0.004182553442145874,12043.977020253533,163.7113144528635,0.001,0.091
0.7127131842293031,2.695359372855348,2.582417478012849,specular,-0.1561683553239897,-0.017537688142750633,-0.014137311909011074,11126.784445049156,170.7501272419104,0.001,0.06
0.540082735104471,2.3426470144372455,1.5953520725107049,specular,-0.18690706040211585,-0.003337018218201329,0.04449182844436364,3947.214853558257,161.74117795474476,0.0,0.126
0.5404592386073783,1.9277798884214852,1.5794767129157319,diffuse,-0.1348085657304794,-0.0016998188774126274,-0.029998654571805505,3913.386605880869,137.97124997083097,0.002,0.276
0.9125205282225062,2.417671508301517,2.1492233226604722,specular,-0.11314471062730058,-0.04546737047586801,0.026798525531388187,15180.303971918966,169.69930202360825,0.0,0.069
0.3206592253962139,1.7219591301415857,1.8310864045439315,diffuse,-0.1101347998262594,-0.030996219677099413,0.027222816868486252,1597.018522526969,155.0259100390151,0.006,0.182
0.7243563832802227,2.2616470527106483,1.8491283878428706,specular,-0.13552017388627002,0.030944783453651536,0.03228961150910724,8229.724293989899,163.26625296562392,0.0,0.121
0.5745048647358333,2.7384957690289777,2.8992666150832824,diffuse,-0.1079439120453915,-0.02943752244093506,-0.04698881894541396,8116.881629260593,162.79248168362867,0.0,0.116
0.6890720349305958,1.7990751253940438,2.316368327730647,specular,-0.16554828439420338,0.02696697002668373,-0.02257664696547721,9329.33106574487,157.31626880366977,0.0,0.131
0.4987653879423725,2.0020785244025565,2.9442099151355863,diffuse,-0.10332455039000482,0.003581519790998952,-0.028434656139087022,6212.623331673052,132.3742967969549,0.0,0.326
0.9444968252852068,1.9469211933032256,1.5237767200134293,specular,-0.14885113268385902,-0.04818793766054474,-0.00014568417306801834,11530.177048079777,164.3058288333389,0.0,0.098
0.9494955697006768,2.021854182259948,2.85716078805512,specular,-0.16448397357873085,0.03230091409625674,-0.04947911320575922,21849.13275307584,165.09739429791756,0.003,0.093
0.44649844819501133,1.8233916428976058,2.768270365599438,specular,-0.17517196257920764,-0.03083930240963935,0.0005725238808101385,4681.252296985376,147.40193131243373,0.007,0.232
0.44269591384693563,2.7360622363164118,2.9103079308868125,specular,-0.14806847605371024,-0.015748893163726477,-0.04110132322191761,4837.974850752507,165.008097845594,0.0,0.107
0.548969951854987,2.761271923221929,1.7731979975225347,diffuse,-0.17956316055695196,-0.0053750206291029445,-0.0007396954466829114,4532.815232055971,161.62833927863903,0.0,0.122
0.9128950101546491,2.718479310961992,1.7544201176180845,specular,-0.17258630044202639,-0.018791749774993885,-0.0349534494926015,12401.919328117085,171.86739416982354,0.0,0.055
0.9808183919532871,2.6178700126533485,1.946526486184038,specular,-0.19740662260959924,0.03641245909923356,0.0016828801702741952,15883.680999731903,172.11659185692977,0.005,0.054
0.5812069979483412,2.136077862561484,1.641426520472948,diffuse,-0.17343148521175988,-0.0404180804104764,-0.041466464184037766,4703.235793278181,143.9329342132649,0.0,0.248
0.3995805961261196,2.6148294582805747,2.556623366929825,specular,-0.1811854848171028,-0.03285620608063475,0.01944542754877343,3462.4951339538343,160.2758744999907,0.0,0.146
0.4215354425917234,2.7278306293048034,1.6745880086243714,diffuse,-0.17980847529484234,0.018186191396947493,0.0386977172442059,2524.002644342116,157.1783049446933,0.0,0.158
0.9802758506966147,2.8406918638642074,1.7191547538584722,specular,-0.13730566138772085,0.02127108435669514,-0.03380880197514977,14012.809470572953,173.34966515852958,0.001,0.043
0.433574456223448,1.8911489269881874,2.3422614183557795,diffuse,-0.1451993708538052,0.002355323927452968,0.037207626030934374,3734.8776360552806,131.6487237219964,0.006,0.344
0.38059608310781545,2.972278317390146,2.7018425591060247,specular,-0.16005566853261413,0.045383994390796045,0.02494442209822688,3319.72649114789,165.10804332589564,0.0,0.104
0.5417510998625334,2.9457773764408337,2.8516429485350567,diffuse,-0.16453862633693925,-0.023598093798005083,0.03926475116831195,7099.183258983461,164.83632368587445,0.0,0.108
0.5560652193474624,1.6758552462036902,1.9976089146453602,diffuse,-0.16263986045781997,-0.04421297609132196,-0.024439077655773668,5239.327761215742,153.64912149065557,0.008,0.162
0.3697934214361637,2.37642043041319,1.6607558244945375,specular,-0.15078545648044595,-0.03894240157540699,0.04634872918843695,1926.3614685717537,151.12881017161416,0.0,0.216
0.4356336600845421,2.4667878903962412,2.0196141172582265,diffuse,-0.11386890757525388,0.03287095369080574,-0.048075748357082185,3251.0593107032073,149.1978654714966,0.0,0.226
0.7447139362953007,2.271642369359654,1.5519755905642878,specular,-0.1708797831672847,0.0026941018158014654,0.036865699739973126,7300.918249390544,162.80663739633954,0.0,0.116
0.7764061022165711,1.922705296148095,2.5847385973784327,specular,-0.14947265569111437,-0.03860546085499827,0.017026311448756798,13216.246954903007,160.6268408601207,0.001,0.13
0.4675346303071899,1.5068828220723087,1.8669291924483506,specular,-0.12417473830016218,0.03625246748599095,0.018823606188542424,3461.5375947689904,165.64542780412006,0.009,0.072
0.9982875493821048,1.9981018880114854,2.6927262714349647,specular,-0.19113669275125855,0.030491617923614572,-0.004198507737983234,22762.352975700658,165.70033540968885,0.002,0.093
0.954590559830613,1.7076000985517508,2.8567339463798125,diffuse,-0.14738801307208452,0.02254212050686079,-0.029401131500510748,22080.94737926438,160.1375980612071,0.001,0.112
0.8476745551581626,2.9179742333004723,2.817516106749276,specular,-0.1631343561445519,0.004849708979745793,-0.014158174480203858,17172.690324842224,173.7124785210004,0.003,0.041
0.45760808179696505,2.090316067090109,2.3352178357733986,specular,-0.17750337911975442,0.011853258994203829,0.000724340946969812,4147.901242305702,146.0501495403991,0.0,0.256
0.9235608632827801,2.5268470720663605,2.742848367683142,specular,-0.17117726643846248,0.02511089980013191,-0.022902197246778378,19844.78865822375,170.51776701517304,0.0,0.065
0.9546955989231263,1.7664651519276966,1.5945831925144989,specular,-0.16231099151183076,-0.048467203284278185,-0.00792651783854207,12327.94420152773,166.42117909748265,0.0,0.077
0.947138838493613,1.6260811164139917,2.875667991695008,diffuse,-0.10271060736553483,0.015663805979586456,-0.0130891438347027,21881.63007556,159.87802906730963,0.003,0.115
0.667332682490988,2.0926648214573165,2.1773895850059883,specular,-0.1345360580381985,-0.0012965450711282939,0.026148295651192213,8224.974644907465,155.33124318515829,0.0,0.168
0.9414415573051191,2.744307920441196,2.8416352067726107,specular,-0.13237192706788106,-0.023836509364007608,-0.048654187572384655,21363.317350307054,172.17068933814969,0.001,0.045
0.8713378238953327,2.5016093959355037,2.2294386366470818,diffuse,-0.15249725203151648,0.04963443556219263,0.04593976812518338,14357.614671166408,167.0872277937734,0.001,0.081
